Id|Code|Name|County|Agency|Partner
ECBA0634-08CB-466E-8FE8-291E86E43EB5|11482|Kingstone Medical Clinic|MOMBASA||
82ABAB24-597E-47F8-A967-29238839EB8A|10740|Mt Sinai Nursing Home|KIAMBU||
3D96D8AA-F82D-47C4-B5A8-2934B41D47DC|13416|Ogorji Dispensary|WAJIR||
B5DD21B7-85F6-49FC-B678-2935F72FFE41|15352|Ngoron Dispensary|BARINGO||
D304ED49-4FAA-4B62-A9D6-2937C2F6006F|16496|St Annes Cry For The World Clinic (Raimu)|KIRINYAGA||
16366E69-C978-4938-9ACB-2937D9B69942|17984|Holy Transfiguration Orthodox Health Centre|KIAMBU||
F8A5348B-882B-42BD-A6B0-293AA807C43D|18789|Chuka University Dispensary|THARAKA - NITHI||
89585A00-87AC-4CDF-8395-293B8AEC8D7A|11624|St Joseph Mivumoni|KWALE||
835CBEDD-FE1B-43B5-99E3-2943F582DDEC|17120|Shelemba Dispensary|TAITA TAVETA||
192B4769-FFFF-496A-BA23-29441C07A063|18682|Kwa-Amutei Dispensary|KITUI||
D13736C8-EDF5-4FDB-9689-294D0556C8D1|16446|PCEA Gateway|KIRINYAGA||
0D19771D-8FDD-4688-A46A-294F1E3789AD|14932|Kiptulwa Health Centre|BOMET|DOD|HJF-South Rift Valley
00539C1A-8E09-4DEA-91ED-2954AB505191|19015|Highway Medical Clinic (Pokot Central)|WEST POKOT||
8B743152-ADE5-4864-80F6-29561EEA8C10|18978|Eldoret Medical Services|UASIN GISHU||
C7F59BA3-DD46-412D-BC48-2957446C1348|21080|Turesia Dispensary|ELGEYO/MARAKWET||
B81F3C41-27F2-4FD2-B2EF-295F64E3532A|15349|Ngobit Dispensary|LAIKIPIA|USAID|USAID Tujenge Jamii
42E20EF0-35FE-43CB-86C4-2974F9050433|19814|Joskar CFW Clinic (Kibingiti)|KIRINYAGA||
44088FEB-EAC0-4069-B39F-298244EBE775|16348|Family Health Options Kenya (Eldoret)|UASIN GISHU||
85387159-F9DA-4AE6-8FBF-2983980F202C|19658|Ngurumo Medical Clinic|NYANDARUA||
F20D0254-8C99-4CD1-9E51-2984F1D8053C|10975|Rukanga Dispensary|KIRINYAGA||
37A561BC-A0F5-4F69-A887-29869DA9F8E1|15451|Osupuko Dispensary|NAROK||
20028866-6F7D-437F-8750-299521D94FE7|13429|Sabuli Nomadic Dispensary|WAJIR||
88DEFEC7-D667-4216-820F-29990FC1F59F|18709|Ruiri Medical Centre|MERU||
A01A03A2-ACF4-4D99-8E6E-299A03CCDCF0|12097|Ithimbari Dispensary|MERU||
9B8EFCCD-4D0C-4247-8976-299A62D57781|14015|Ponge Dispensary|HOMA BAY|CDC|LVCT Vukisha 95
151E3FEF-2033-4671-97A9-299B24D90BF9|20484|Kongoli Dispensary|BUNGOMA||
305A3D8D-B853-4192-AB3B-299D11FAD2FD|19377|Delight Chemist & Lab|NAIROBI||
D0A489B7-C73C-43FF-8A62-299E43524E8E|17767|Tropical Medical Clinic|KAJIADO||
F6328995-9DB7-4B5C-BB87-29A949922F51|10131|Dr M H Shah Medical Clinic|NYERI||
EE665B5A-F708-4B6A-8535-29AD9CDD6053|10394|Kagaa Dispensary|KIAMBU||
CD135252-7200-4CDE-973D-29C2BB6538D2|19955|Heri Tana Medical Clinic|TANA RIVER||
EFF5F620-8217-4397-B08B-29C361BB2686|13881|Nyakach (AIC) Dispensary|KISUMU|CDC|KCCB KARP
E9785AD4-2D66-470A-93E7-29D1A7D89ADD|20590|Kiima Kimwe|MACHAKOS||
D59EC9E3-21DF-48F9-BB96-29D679ADE3FD|10916|Olkalou Sub-District Hospital|NYANDARUA|USAID|USAID Jamii Tekelezi
643CAE42-33F6-46BC-AB6C-29D7BEF2D5B3|18525|Kiplobotwa Dispensary|BOMET||
9896D6ED-3F41-424D-ACA9-29DF126852C6|10780|Mureru Dispensary|NYERI||
C25B6CBB-7185-4B79-8B6F-29EAE669B5C1|13936|St Joseph's Nyansiongo Health Centre|NYAMIRA|USAID|USAID Boresha Jamii
6A6CEF83-6A0D-4E70-AC7C-29EAECED0A53|10995|Salama Medical Clinic|NYERI||
926DD6F4-EC9D-406A-8C70-29EC76BE2356|20228|Ladopharma Medical Center|MIGORI||
CE0F6598-2B2D-431F-AB7E-29EDB71398B8|22079|Universal Family Health Services( Machakos)|MACHAKOS||
EC49845F-92F9-46AA-BE24-29EEB1C33040|23415|HOPE Worldwide kenya Tassia|NAIROBI|CDC|CIHEB CONNECT
D20BB7B1-4C96-4DB1-B7A3-29F2225774B4|15431|Olposimoru Dispensary|NAROK||
388FC2B8-3DFF-4F2D-B689-29F24A5CFFBF|15589|Sipili Health Centre|LAIKIPIA|USAID|USAID Tujenge Jamii
4AF077A2-E1A4-4DDA-8D9A-29F40740E179|22165|AAR Nyali Heallthcare(K) LTD Nyali|MOMBASA||
DA644063-5FE4-42F6-9AB0-29F412C76C07|14038|Rariw Dispensary|HOMA BAY|CDC|LVCT Vukisha 95
5F07A12F-158E-4120-95E5-29FC22F231F5|17523|Mur Malanga Dispensary|SIAYA|CDC|CHS Shinda Tena
3C51F032-89D9-46ED-B559-2A034E0C3484|13718|Kopanga Dispensary (CHAK)|MIGORI|CDC|CIHEB ENTRENCH
AEEF0BA6-1620-4CAE-83AF-2A049C8CF328|12819|Tyaa Kamuthale Health Center|KITUI||
6489B07A-8BEA-4BBE-8FE4-2A09CB542B63|12702|Pole Medical Clinic|MACHAKOS||
7D72AA52-C9F2-4916-A4E7-2A0D70612E77|15089|St Elizabeth Lorugum Health Centre|TURKANA|USAID|USAID Imarisha Jamii
694FC89C-3E42-46DC-88D9-2A1A44A7F299|15395|Oldorko Dispensary|KAJIADO||
63923D92-5EF2-4C52-88EE-2A1CBE0F39D2|21442|Jirena Medical Centre|MARSABIT||
DF2173F9-CEEF-42B9-AB8F-2A20D16D071F|21242|Kapchemibei Dispensary|BOMET||
9EB13E4A-BB7B-11E9-9CB5-2A2AE2DBCCE4|12618|Mwala Subcounty Hospital|MACHAKOS|USAID|CIHEB IMARA
9EB222CA-BB7B-11E9-9CB5-2A2AE2DBCCE4|27025|Maaygo Railways|KISUMU|Red Cross|Kenya Red Cross (MAAYGO)
9EB140CA-BB7B-11E9-9CB5-2A2AE2DBCCE4|14950|Kitengela sub-county hospital|KAJIADO|USAID|USAID Fahari ya Jamii
C8301C8E-9046-4CED-885D-2A2D6F69F718|15860|Chwele Sub County Hospital|BUNGOMA|USAID|USAID Dumisha Afya
4785E1FB-79F7-4C99-A74B-2A2FD81CE044|13994|Orwaki Dispensary|NYAMIRA|USAID|USAID Boresha Jamii
CA8520F2-1F33-4436-93D3-2A37248B11B3|18943|Pona VCT|MIGORI||
135E3116-4EA2-47ED-B653-2A3758E3CBC9|17832|Nyangiti Health Centre|MURANG'A||
D922EFF8-4D0E-4E46-B1A2-2A3E7D0A7235|12668|North Horr Health Centre|MARSABIT||
7F45BDD2-83A1-464C-8995-2A426BD28BF7|21101|Nyankore Health Center|MIGORI||
A17FF933-785A-43F0-AC78-2A47C8CC83C6|13795|Mawego Health Centre|HOMA BAY|CDC|KCCB KARP
6ADCA546-380C-46CA-9AE3-2A49A2B0E3D5|12587|Muthale Mission Hospital|KITUI|USAID|CIHEB IMARA
7512688B-4510-43E1-A891-2A4E73D881E5|15936|Khaunga Dispensary|KAKAMEGA|USAID|USAID Boresha Jamii
62AA3603-C1F6-48D8-83D2-2A55AEEA58B1|15668|St Theresia of Jesus|NAROK||
EB434B1A-4E9E-435D-8AE7-2A5CBDC6E05C|14828|Kenyagoro Dispensary|BOMET||
C0321B1A-D24F-4AD5-91C9-2A60AD986C0D|15137|Marigat Catholic Mission|BARINGO||
6DF8ED2F-2D36-470F-9ADA-2A639272CB96|18473|Ngamwa Dispensary|NYERI||
F9FEFB8A-6675-4848-B0D9-2A69D29B4466|17936|St John Hospital Limited|NAIROBI||
F214FA44-4AE2-4833-AEAB-2A6EDCD9BFAF|13240|Umoja Health Centre|NAIROBI|CDC|CIHEB CONNECT
4689617D-985A-4D23-A3DD-2A774B97C765|10533|Kiamara Dispensary|MURANG'A||
D799AC02-8F6C-45D4-AB21-2A77CA1281B4|21032|Family Care Medical Centre|KILIFI||
EEB16A63-788C-41DF-9A8D-2A7E5A440DE9|21218|B & L Healthcare(Naivasha)|NAKURU||
EF0C2199-3D3A-4166-A01F-2A88ABDCA61C|20907|Miranga Dispensary|KISUMU||
F0A11B02-CE6E-483D-AAC1-2A900A0ADBD7|15164|Mbogo Valley Dispensary|NANDI||
DB7E63EF-FF00-40D9-844C-2A93906168E2|15158|Mau Tea Dispensary|KERICHO||
7047778F-1C72-4C75-8FD9-2A960606C7F9|19452|Eastern Medical Clinic|NAIROBI||
16C3E649-7954-4D97-87AF-2A9A0DEC6433|12240|Kathyaka Dispensary|MAKUENI||
23FBA60B-7FB8-4D53-93EE-2A9B2404FF9D|10472|Kanjama Dispensary|MURANG'A||
E192A731-A057-4BAB-BAE7-2A9C98CAFA4B|17592|Faith Clinic|KERICHO||
B9976C47-99C4-42E0-8AD1-2AA5836D626C|11859|Tsangatsini Dispensary|KILIFI||
0819F775-B8F0-4288-B286-2ABBD3272B07|10863|Ngelelya Dispensary|MURANG'A||
42788116-BCBA-46B5-B6A8-2AD225FF24C2|18460|Lilongwe Community Health Care|MOMBASA||
2164092D-DAE4-4D5F-9832-2AD683E38DA9|14430|Elburgon Nursing Home|NAKURU||
18625A1F-A59B-44DE-9375-2AD8CAF54B0C|13906|Nyambunwa Medical Clinic|KISII||
B0A3D413-66A7-412F-8FB6-2AD9229A3100|16737|Kapunyany Dispensary|BARINGO||
C8791161-2EAD-4617-B91E-2ADBE4F6BC8C|17352|Barnet Memorial Hospital|BARINGO||
52CC7B68-903C-4BD3-A317-2ADD9B896473|10615|Kinunga Health Center|NYERI|CDC|CHS Tegemeza Plus
29848D2B-7311-426C-A916-2ADF1B867DA7|19339|Chamamo Medical Clinic|VIHIGA||
FBA88FAA-1B5E-4C47-8B4F-2AE1D211FA64|21357|Kapseret Medical Centre|UASIN GISHU||
2EB6234D-E90F-4E6E-BE8F-2AEEE8025733|18294|Imani Yako Medical Clinic (Joska)|MACHAKOS||
35AC0BE2-A21B-4B34-9C79-2AF0BC6CFEF7|21294|Adopta Life Foundation (Ruai)|NAIROBI||
F9FE91A9-9975-4AF3-B1F0-2AF987BD96DA|20014|Bygrace Medical Clinic|KIAMBU||
00D31E34-04A2-4867-86E9-2B035F147506|18427|University of Nairobi Staff Students Clinic|MOMBASA||
E5B96B51-897F-484D-A1D0-2B0F3E6D32EB|19468|Dr Jemmah & Nyawange Med Clinic|NAIROBI||
01C2841E-A642-4258-AC2A-2B1D6819BDC1|16974|Bokimai Dispensary|KISII||
CB713DF5-01B7-46B1-856A-2B1F852414B2|11236|Bakhita Dispensary|KILIFI||
A2115B70-3D4E-4032-8B52-2B20CB8D18F5|13635|Jevros Clinic|MIGORI||
52D34F6E-4F44-4331-9A36-2B220BFD4413|12120|Kaare Dispensary|THARAKA - NITHI||
72AD9FE9-CFD0-452E-A9B9-2B281055CCB9|16636|Town Medical Clinic|MERU||
621E0A5F-3FFD-495D-9DF7-2B2C2F54B80C|21938|KITANGA DISPENSARY|MACHAKOS||
7294F58C-3577-496E-9CCC-2B31693E927F|14957|Kmq Dispensary|KAJIADO||
B483B0E6-1882-44EB-A4D5-2B320CAAF1A4|15564|Sigor Sub District Hospital|WEST POKOT|USAID|USAID AMPATH Uzima
1D33B15D-32C5-4EE5-8392-2B3B5EE418C2|15830|Burinda Dispensary|BUSIA||
8C4BB76C-3E11-4DFD-8AC1-2B3C341ECF34|20813|Lumu Dispensary|MAKUENI||
36263221-A70C-4826-AB86-2B3CE5BCFC49|13337|Eymole Health Centre (Kilwehiri)|MANDERA||
F92313BD-8835-413C-966B-2B4AE6E2F9FA|20098|University of Nairobi Institute of Tropical and Infections Disease (UNITID)|NAIROBI||
A884FDDF-570A-4DBA-A6FF-2B5F65B8B693|16448|Jasho Medical Clinic|VIHIGA||
1CC0DDFD-C9FB-4BE2-B1AF-2B67C451FC89|18952|Shalom Community Health Centre|KAJIADO||
0D3E8D9A-C198-4486-901F-2B6A4BEE8AB8|14322|Chemomi Tea Dispensary|NANDI||
3B17EFB0-CBDC-4420-9143-2B6FA149AB76|15616|Sosiani Health Centre|UASIN GISHU||
9EA2A948-E257-4C3A-9020-2B731E03D088|10784|Muruguru Medical Clinic (Nyeri South)|NYERI||
99C7657E-6F12-4473-8E52-2B737432E834|16064|Namagara Dispensary|KAKAMEGA||
5521E591-EBBC-4F93-8597-2B75316D994A|13806|Migori T T C Dispensary|MIGORI||
599EE374-78F8-4062-B4E7-2B76CE910428|18235|Leysanyu Dispensary|WAJIR||
A9141949-5E4A-4900-B860-2B80EB738B09|19607|Umma CBO|NAIROBI||
9617E3AE-CDB3-4E2D-837A-2B8497832ACA|21732|Pioneer medical clinic|KIAMBU||
3AB5C27C-15B1-4276-B02B-2B88B318F17F|22672|Githima Disp|NYERI||
161954DC-E799-4DE0-B9BA-2B8A0B4CD9AF|13568|Geteri Dispensary|KISII||
AF89EF7D-73A6-4989-BA53-2B8F4866F36F|13285|Al-Mustaqim Clinic|WAJIR||
1366D3C2-A347-481D-88EF-2B8FFF1B0FAE|15832|Bushiangala Health Centre|KAKAMEGA||
1D9D0D15-8B0D-4675-B810-2B92E3D5D49C|20963|AL Nur Medical Clinic & Laboratory|KISUMU||
58591AF6-F9AF-48AC-B023-2BA2F5BD6BA7|16266|Nyagancha Dispensary|NYAMIRA||
5AA6763E-1D43-48AC-9DF6-2BA380959298|18857|Logologo Model Health Centre (Marsabit South)|MARSABIT||
3185BADF-0615-4F05-A7FE-2BA3DFAA1FD9|16308|Amal Medical Clinic|MANDERA||
E7C1B50D-A097-4C0F-AD2E-2BA4D081B46D|16709|Jaggery Medical Clinic|BUNGOMA||
64AF4254-C543-4000-8F6A-2BA8C40C480A|10827|Ndakaini Clinic|MURANG'A||
15ACC42E-8DD4-4DE6-9485-2BB11D7B742F|18974|Mercy Medical Clinic Engineer|NYANDARUA||
B2879321-DB61-4E51-BDAC-2BB52FBB1881|13645|Kahawa Dispensary|NYAMIRA||
09AF28E2-3C0A-4996-8697-2BBC814CE0AF|15256|Muricho Dispensary|NAKURU||
6D68B7B6-CB1E-48AB-9870-2BC374D7EF43|12502|Mbitini Catholic Dispensary|MAKUENI|CDC|CHAK CHAP Uzima
4E6A9CA0-563F-4D0F-B33C-2BC5C653A9C8|10277|Gituamba Dispensary|KIAMBU||
79FD2C9B-B204-425E-9FAB-2BC74E7C11DA|14640|Kaiboi Mission Health Centre|NANDI|DOD|HJF-South Rift Valley
A5DE45C0-C574-4D8E-A946-2BC92D646583|17445|AHF EMALI Clinic|MAKUENI||
346EF222-371D-435F-930E-2BC98B30D318|14570|Tingwa Dispensary|UASIN GISHU|CDC|LVCT Prisons
93ECD2BC-75CF-4175-9A7F-2BD4C5B2A846|19189|Kamkomani Dispensary|KILIFI||
8C46EEBB-7568-4F59-87D1-2BD6E78FCB32|18284|Ngatu CDF|KAJIADO||
51EAC7BB-0D69-4576-AAF2-2BE6B3A59F37|10080|Canan Medical Clinic|KIAMBU||
FC13D1DA-F519-44D7-8419-2BE87705486A|16281|Getiesi Health Centre|NYAMIRA||
BD11CBE1-F727-4859-8939-2BE9B660C4C9|17396|Kiambaa Medical Clinic|KIAMBU||
FF270686-50C8-403A-A3B8-2BFA6C1F2701|19233|Kiima Kiu Dispensary|MAKUENI||
88A81728-784A-4FDE-90E8-2BFEC463BFC3|16719|Shinyalu Central Clinic|KAKAMEGA||
0E61E6DC-5E6B-48A6-BF8A-2C038F144983|15241|Mt Longonot Hospital|NAKURU||
3F10FE12-BD5D-49AE-BEB2-2C04A912B766|13115|Nairobi West Hospital|NAIROBI||
F0B3429F-BA17-4129-806F-2C19A7DA0CBF|19521|Providence Whole Care|NAIROBI||
9E9FF66A-BDFB-4642-86EC-2C259F9FFF3D|18976|Kitengela Medical Services Kajiado|KAJIADO||
69BE99A9-A068-48BD-A76A-2C2D44CEB852|12939|Family Health Options Phoenix|NAIROBI||
BADEF354-0F83-459A-90CB-2C36A8FB8C48|11883|Vitengeni Dispensary|KILIFI||
4A395BE4-5D2A-455F-8CB5-2C3AA12D7A14|14845|Kiambogo Dispensary (Naivasha)|NAKURU||
08C2B4B5-A504-4873-9414-2C3ADA5AECD9|18336|Keragia Dispensary (Gucha)|KISII||
09753F8C-5CAD-4442-962E-2C4A9C18E720|15779|West Health Centre|UASIN GISHU||
CCC82EE2-E227-45B8-A196-2C5111D2A729|18786|Nyandusi|SIAYA||
88AE39A3-DC31-4CE5-AC7F-2C52B94899E4|21639|The Samari-Med|HOMA BAY||
5D5F99A4-4D86-4CA0-B28E-2C5493B5396F|17569|Shekinah Medical Clinic|TRANS NZOIA||
44E23A21-E024-4D81-B2DE-2C56C649DEEE|14563|Ilkerin Dispensary (Narok South)|NAROK||
9B3CF2C0-81DF-46B9-BA4F-2C5E1FA29C38|15231|St.Franscisca Mission Health Centre|NANDI||
4DEC192F-B7EE-47F4-B8FB-2C5E591358A6|16748|Githunguri health centre (Ruiru)|KIAMBU|USAID|UON CRISSP PLUS
C2AB2729-1B07-4D5D-97FD-2C68894DE0F8|15565|Sigor Sub-District Hospital|BOMET|DOD|HJF-South Rift Valley
E6614281-6A2A-4F5D-AC31-2C6D0CDF1AB9|18035|Holale Medical Clinic ( Moyale)|MARSABIT||
EDA48008-A70B-4A12-AAEA-2C7D1C735C33|14546|Helmon Clinic|KAJIADO||
1F90F6A4-0943-40A0-97B7-2C866E638115|22183|Emmanuel community health clinic (Rware)|NYERI||
1F91287A-7A36-4DBE-897E-2C8A018E3FE5|17478|Naotin Dispensary|TURKANA||
4943CF42-983F-4DB1-AEC2-2C8C18DCA47A|18112|Tanganyika Medical Clinic|BUNGOMA||
49E69753-AF2E-4350-8E22-2C9062CE709D|18611|Lithi Clinic|NAIROBI||
E55FBEB1-A98B-4C49-AAEA-2C915E7BECFD|19421|Iran Medical Clinic|NAIROBI||
7C0339D5-719E-4E7E-925F-2C920D40FD8C|19040|Alpha Medical Clinic Mile Tisa|KAJIADO||
6E35148D-5F30-45B3-9BC4-2C97780F8C45|14724|Kapkolei Dispensary|NANDI||
02F8DBD0-7D30-4792-BE28-2C999AF847B3|21960|St Padre Pio Medical and Surgical Centre|BUNGOMA||
3FE1E3E1-3337-4DB2-B3BC-2C9B4908FD06|12532|Mituki Medical Clinic|KIAMBU||
D3135ECB-F231-4BF7-92E1-2CA3E84A4331|12356|Kithima (ABC) Dispensary|MACHAKOS||
8C27336E-6E7F-491C-B58C-2CA549200119|21158|Access Afya Medical Centre Viwandani|NAIROBI||
1B82B58D-7820-4D15-8E0A-2CB01E61B190|20653|Planet Clinic Ltd|NAIROBI||
7928ACC1-B3AB-413C-BC8E-2CB0F563505D|13514|Bosiango Health Centre|NYAMIRA|USAID|USAID Boresha Jamii
C3BAC1DC-59D4-421C-98EC-2CBB864BCB8B|22108|st lukes medical and diabetes cenre|KIAMBU||
52D172A6-6101-4E82-B70C-2CBEA40DDABF|13813|Mirogi Health Centre|HOMA BAY|CDC|KCCB KARP
CB440273-841E-40A0-9272-2CCD17A5AD2C|19817|Airborne No Twist Huduma Bora Clinic|KIRINYAGA||
1132D728-7612-4966-BAE2-2CCD4F50A64D|12589|Muthambi Health Centre|THARAKA - NITHI|USAID|USAID Jamii Tekelezi
38D32CC1-114F-46CB-B702-2CCE70096BB2|15469|Prime Medical Care|NAKURU||
62CF49A5-FAAB-4B09-9AED-2CD61E7C4173|17930|St Pauls Ejinja Dispensary|KAKAMEGA||
57E78FA5-6CE9-4B1C-91EF-2CD92BE86613|16821|St Lukes (Molo)|NAKURU||
9CC816FA-4505-4242-BB6E-2CDAC4E668B0|14431|Elburgon Sub-District Hospital|NAKURU|USAID|USAID Tujenge Jamii
BDD9B856-41A7-4321-86E5-2CE011DAB60E|15419|Oloiyangalani Dispensary|KAJIADO||
30A5E87B-5F61-481C-8149-2CE112B5D48C|14711|Kapkenyeloi Dispensary|NANDI||
ACB0DE7E-6B7D-456A-85E5-2CE1FE51F05A|10031|Annex Laboratory|NYERI||
73656209-EFCA-4E62-A348-2CE719F240A5|16648|Kilawa Dispensary|KITUI||
B809EE7C-0346-4F6B-971E-2CE7C1324E03|14875|Kimolwet Dispensary|BOMET||
357A6A9F-528F-4BFF-B279-2CEBD587150E|21203|Koma Hill Medical Centre|MACHAKOS||
4E75764B-B41F-4F9B-90B8-2CEBEDC78FE4|15285|Nakurio Dispensary|TURKANA||
CBFE0655-41B0-469C-B2C4-2CF4B98CFB65|11738|Pingilikani Dispensary|KILIFI||
9B5A791A-36A1-49FC-8912-2CFBD8D9BC17|16779|Rafiki Medical Clinic|NYERI||
334D92B2-2F35-4442-8C21-2CFCF8A30725|16440|Sengani Dispensary|MACHAKOS|USAID|CIHEB IMARA
84E63792-C97D-4435-B4ED-2CFD34DD6001|14389|Chuiyat Dispensary|UASIN GISHU||
401144CA-BC29-4910-8DB7-2D176EDC4F4F|20608|Parkishon Dispensary|MARSABIT||
3EDA045E-6129-4400-B9A6-2D18B0A4F7BA|14531|Gorgor Dispensary|BOMET||
65018BEA-39E3-43E8-A585-2D192A47D2AA|15509|Sachangwan Dispensary|NAKURU||
2B509383-8A24-4C26-9F76-2D1D0009FA45|14753|Kapsara Sub County Hospital|TRANS NZOIA|USAID|USAID AMPATH Uzima
C9F59407-4A08-4DFB-80C5-2D261E644183|11815|St Grace Medical Clinic|MOMBASA||
DBE11E1C-F803-4DB0-BB25-2D271D1CBF25|13970|Ojele Memorial Hospital|MIGORI||
5BD3307A-C2F1-4DF8-B217-2D27DE66A48D|18905|Kitui Afya Medical|KITUI||
0A00FBE3-F04B-4985-A937-2D2B1DD70E54|17921|PCEA Kibwezi Dispensary|MAKUENI||
F1048E52-D6A5-47BB-AF41-2D482B7673B8|11452|Kakoneni Dispensary|KILIFI||
4962876F-F158-49D9-B962-2D48FB6D6A77|18515|St Raphael Dispensary|TRANS NZOIA|USAID|USAID AMPATH Uzima
EF6EB75D-E079-4767-A304-2D4AB90FE47F|12550|Mufu Dispensary|EMBU||
3A56AAFB-4EC5-491E-A2B4-2D4C2A8E11B4|12232|Kathigu Health Centre|MERU||
B6F3A628-FB64-4AC1-9D8A-2D4E434DE3D4|12619|Mwambiu Dispensary|KITUI||
53B86729-0EAC-4962-AB31-2D4E78CBCD02|16293|Lafey Nomadic Dispensary|MANDERA||
106AE225-CB56-49B1-9846-2D543F26739F|18452|Karerema Dispensary|EMBU||
869472E0-90DF-407C-A2D1-2D55A4DC1222|16001|Marakusi Dispensary|KAKAMEGA||
983E0F75-EB72-459D-87B5-2D587436D89B|19388|Kapsokwony Medicare|BUNGOMA||
7437547F-C702-4759-BE76-2D5B3FF054D0|19946|Ndonyo Nasipa Dispensary|SAMBURU||
A4689D5E-1DF2-4BC0-B46C-2D628C6A585A|16552|Ukunda Medical Clinic|KWALE||
DB15B1FC-1BC1-47B4-A681-2D64E7671C00|22675|Unicure Medical Centre|KIRINYAGA||
A90B720F-5D94-4C3B-99F1-2D7146AF35E0|14036|Rangwe Sub-District Hospital|HOMA BAY|CDC|LVCT Vukisha 95
1494238B-BA15-44C4-991C-2D74F40A8932|15372|Nyamamithi Dispensary|NAKURU||
B30CD4F7-0DB6-47D6-862D-2D7C7F7BABF4|20094|Kuira District Disability Network Kuria - Isebania HTC Center|MIGORI||
C82840F1-D4E4-4214-9702-2D7CE826D821|17874|Eldoret MTC Clinic|UASIN GISHU||
F7CA54C6-7D4F-41B2-BA6D-2D834E2FB4C6|12569|Mulutu Mission Dispensary|KITUI|CDC|CHAK CHAP Uzima
FAFBC0F1-E1AC-414D-8D0B-2D837EB56076|12720|Kaune's Medical Clinic|EMBU||
4F47D33E-2870-4642-BE88-2D8C39FD143B|18405|St Christopher Dispensary|KAJIADO||
FB07E31F-0BCE-4D4E-A780-2D90AF6E4D4B|19991|Isumba Dispensary|KAKAMEGA||
9019D885-7DB8-433F-AD47-2D9212AB2478|19172|Nureyn Medical and Lab Services|WAJIR||
A8D97319-4AED-4E08-99D9-2D973EA1D848|14900|Kipkoigen Tea Dispensary|NANDI||
3B884333-B861-445D-8B38-2D986217F96A|15105|Mabasi Dispensary|KERICHO||
FA833DC5-9B68-4529-A047-2DA09E54DED0|16498|Dave Laboratory|KIRINYAGA||
E1F961A2-C502-4698-A53C-2DA24DF30A61|14151|Tombe Health Centre (Manga)|NYAMIRA|USAID|USAID Boresha Jamii
1BC278DA-A216-4818-9E06-2DA3EDA78D22|17903|Kmc Staff Clinic|MACHAKOS||
4B7B03AA-85F8-4533-8CEB-2DAC22413F8B|21345|Lokichar  health centre|TURKANA|USAID|USAID Imarisha Jamii
C7130FA2-E52A-4F0B-940F-2DAC74DB8DD1|16538|Crystal Medical Centre|MOMBASA||
B5443D63-E95C-497A-8217-2DACECC127AD|20804|Kiteng'ei Dispensary|MAKUENI||
30215DC6-7480-47F7-8EC6-2DAFF4B536A3|15064|Lokori (AIC) Health Centre|TURKANA||
17297E4B-4C1E-4357-8A65-2DB0BDD0D96A|21269|Fame Outreach Rescue Clinic|KITUI||
E557B893-4FDF-4136-9DBC-2DB33EA1D76E|19853|Peace Medical Clinic-Tetu|NYERI||
431B0F11-F02B-4334-A3B5-2DB35C69D881|19210|Digfer Nursing Home|MANDERA||
F2F43E37-C8D1-4449-8141-2DB54639565E|18895|Korogocho Health Centre|NAIROBI||
A6DB60F2-7908-4244-91DD-2DBAD5042C56|18130|Nehemah Clinic|NAKURU||
C7E0D4A4-F117-4C4F-9EF5-2DBB466A748B|12372|Kitungati Dispensary|KITUI||
6749E761-F5A3-4B30-B3C6-2DC829B2453C|13608|Homa Bay County Teaching and Referral Hospital|HOMA BAY|CDC|LVCT Vukisha 95
49B91512-B6E7-4E23-9145-2DCF750A9625|21982|St. Ann Hospital|KIAMBU||
5D0E0003-D732-4021-9433-2DF1B7BAD2CA|12503|Mbiuni Health Centre|MACHAKOS|USAID|CIHEB IMARA
BC127F3E-4A9D-49CD-B86B-2DF6B1E72298|10479|Karandi Health Clinic|NYERI||
BC91C42D-32BE-476D-987F-2DF8AEB73442|17118|Holo Dispensary|KISUMU|CDC|CIHEB ENTRENCH
EF712FA0-A5EC-4F14-8E41-2DF992A9A842|19758|Vision Dental Clinic|TRANS NZOIA||
634D622D-5100-4A05-82ED-2DF9EBEA804A|14123|St Paul Dispensary|SIAYA|CDC|KCCB KARP
51005490-472B-44DA-9CD9-2E02155AA2AD|12194|Karaba Wango Dispensary|EMBU||
37659BCF-F491-4A4A-83B4-2E04160BD97C|10594|Kihoya Health Center|MURANG'A|CDC|CHS Tegemeza Plus
4DE341A2-C2A6-4EB0-97CD-2E0516CBF0CD|14684|Kandutura Dispensary|NAKURU||

7984DD31-B8B2-4336-824A-2E0C7FDF8B51|16453|Jepkoyai Dispensary|VIHIGA||
0784A3AB-35CB-4535-A0A8-2E1C153E606A|10516|Kenya Nut Company Dispensary|KIAMBU||
018FC111-CD04-43C0-9492-2E2BE297BCD8|10401|Kagumo College Dispensary|NYERI||
009778FF-017A-45CD-9516-2E32A4D5D883|18029|Thome Clinic|LAIKIPIA||
B7E2257B-2B55-4396-BC3C-2E34E06DB238|18630|Gababa Dispensary|GARISSA||
4C9B2B79-BE38-44BD-A80C-2E3D76BFADAA|13605|Homa Clinic|HOMA BAY||
23DC8631-5645-4420-A161-2E4033E1EA8B|22042|Nyangori dispensary (Masaba north)|NYAMIRA||
BB32AD19-C023-4CAF-8A5C-2E47D8BD07C3|19382|Royolk Medical Clinic|NAIROBI||
